date,metadata__deviceType,metadata__studentId,metadata__uid,telemetry__windSpeed,telemetry_windDirection,telemetry_pressure,telemetry_humidity,telemetry_temperature,EventProcessedUtcTime,PartitionId,EventEnqueuedUtcTime,IoTHub__MessageId,IoTHub__CorrelationId,IoTHub__ConnectionDeviceId,IoTHub__ConnectionDeviceGenerationId,IoTHub__EnqueuedTime,IoTHub__StreamId
2019-04-30T23:02:22.9754071Z,WeatherStation,3395ED69,D8F642B7DB5D42F4,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:22.9754071Z,3,2019-04-30T23:02:22.8610000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:22.8610000Z,null
2019-04-30T23:02:22.9754071Z,WeatherStation,3395ED69,83BD0AC3F446750C,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:22.9754071Z,0,2019-04-30T23:02:22.9150000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:22.9090000Z,null
2019-04-30T23:02:23.0773974Z,WeatherStation,3395ED69,20890538D0A8B28F,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.0773974Z,0,2019-04-30T23:02:22.9930000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:22.9870000Z,null
2019-04-30T23:02:23.1783988Z,WeatherStation,3395ED69,7C49F195EA4B7AA1,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.1783988Z,1,2019-04-30T23:02:23.0700000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.0650000Z,null
2019-04-30T23:02:23.1783988Z,WeatherStation,3395ED69,2D1D8F54EAD50F9E,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.1783988Z,0,2019-04-30T23:02:23.1180000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.1120000Z,null
2019-04-30T23:02:23.2804076Z,WeatherStation,3395ED69,478ABA166ACC129A,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.2804076Z,1,2019-04-30T23:02:23.1790000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.1740000Z,null
2019-04-30T23:02:23.2804076Z,WeatherStation,3395ED69,A13E913F8001465,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.2804076Z,1,2019-04-30T23:02:23.2420000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.2520000Z,null
2019-04-30T23:02:23.3824109Z,WeatherStation,3395ED69,E5FD471E02E5C83F,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.3824109Z,3,2019-04-30T23:02:23.2990000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.2990000Z,null
2019-04-30T23:02:23.4844786Z,WeatherStation,3395ED69,A3BA1F26D57CB96A,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.4844786Z,1,2019-04-30T23:02:23.3670000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.3770000Z,null
2019-04-30T23:02:23.4844786Z,WeatherStation,3395ED69,6CD81D9F809C630E,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.4844786Z,0,2019-04-30T23:02:23.4610000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.4560000Z,null
2019-04-30T23:02:23.9899317Z,WeatherStation,3395ED69,C67B145F7406C3DB,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.9899317Z,3,2019-04-30T23:02:23.8930000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.8930000Z,null
2019-04-30T23:02:23.9899317Z,WeatherStation,3395ED69,32739300766D98AD,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:23.9899317Z,0,2019-04-30T23:02:23.9610000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:23.9560000Z,null
2019-04-30T23:02:24.0919406Z,WeatherStation,3395ED69,AEE073B9127FEED1,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:24.0919406Z,0,2019-04-30T23:02:24.0240000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.0180000Z,null
2019-04-30T23:02:24.1939178Z,WeatherStation,3395ED69,C2A1EF2747DCEBD6,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:24.1939178Z,1,2019-04-30T23:02:24.0850000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.0810000Z,null
2019-04-30T23:02:24.1939178Z,WeatherStation,3395ED69,220CDB5A903EC6CE,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:24.1939178Z,0,2019-04-30T23:02:24.1330000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.1430000Z,null
2019-04-30T23:02:24.2959668Z,WeatherStation,3395ED69,D81FD908F3B719A4,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:24.2959668Z,1,2019-04-30T23:02:24.1950000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.1900000Z,null
2019-04-30T23:02:24.2959668Z,WeatherStation,3395ED69,8F663787642714A8,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:24.2959668Z,1,2019-04-30T23:02:24.2570000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.2520000Z,null
2019-04-30T23:02:24.4019356Z,WeatherStation,3395ED69,69FCB89F050947BB,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:24.4019356Z,3,2019-04-30T23:02:24.3310000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.3310000Z,null
2019-04-30T23:02:24.5039439Z,WeatherStation,3395ED69,7CEF038DFEFA962,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:24.5039439Z,1,2019-04-30T23:02:24.3980000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.3930000Z,null
2019-04-30T23:02:24.5039439Z,WeatherStation,3395ED69,5A31233F0122FF1D,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:24.5039439Z,0,2019-04-30T23:02:24.4610000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.4560000Z,null
2019-04-30T23:02:25.0099336Z,WeatherStation,3395ED69,71511687C69905DD,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.0099336Z,3,2019-04-30T23:02:24.9450000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:24.9400000Z,null
2019-04-30T23:02:25.1119406Z,WeatherStation,3395ED69,840B47E61A3CEFA5,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.1119406Z,0,2019-04-30T23:02:25.0080000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.0020000Z,null
2019-04-30T23:02:25.1119406Z,WeatherStation,3395ED69,3FA97B18B29FD4A8,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.1119406Z,0,2019-04-30T23:02:25.0550000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.0490000Z,null
2019-04-30T23:02:25.2139464Z,WeatherStation,3395ED69,9C79413F5D1FB87C,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.2139464Z,1,2019-04-30T23:02:25.1170000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.1120000Z,null
2019-04-30T23:02:25.2139464Z,WeatherStation,3395ED69,F965698EFFE329B7,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.2139464Z,0,2019-04-30T23:02:25.1960000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.1900000Z,null
2019-04-30T23:02:25.3159448Z,WeatherStation,3395ED69,4DAD5510BFE75E3B,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.3159448Z,1,2019-04-30T23:02:25.2420000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.2370000Z,null
2019-04-30T23:02:25.4179326Z,WeatherStation,3395ED69,81E7C0499A94C8A1,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.4179326Z,1,2019-04-30T23:02:25.3040000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.2990000Z,null
2019-04-30T23:02:25.4179326Z,WeatherStation,3395ED69,7788EFF43828B89B,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.4179326Z,3,2019-04-30T23:02:25.3630000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.3620000Z,null
2019-04-30T23:02:25.5199340Z,WeatherStation,3395ED69,8DF51E53E801C144,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.5199340Z,1,2019-04-30T23:02:25.4290000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.4240000Z,null
2019-04-30T23:02:25.5199340Z,WeatherStation,3395ED69,E1F932CB09CC6229,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:25.5199340Z,0,2019-04-30T23:02:25.4930000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.5020000Z,null
2019-04-30T23:02:26.0264193Z,WeatherStation,3395ED69,2392799895D37057,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.0264193Z,3,2019-04-30T23:02:25.9570000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:25.9560000Z,null
2019-04-30T23:02:26.1279357Z,WeatherStation,3395ED69,7B81AD7A5B9DD5AD,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.1279357Z,0,2019-04-30T23:02:26.0240000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.0190000Z,null
2019-04-30T23:02:26.1279357Z,WeatherStation,3395ED69,B9297F061BC4662C,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.1279357Z,0,2019-04-30T23:02:26.1020000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.0970000Z,null
2019-04-30T23:02:26.2299388Z,WeatherStation,3395ED69,FB32A75B8C8C3BD1,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.2299388Z,1,2019-04-30T23:02:26.1480000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.1440000Z,null
2019-04-30T23:02:26.3319605Z,WeatherStation,3395ED69,CD9902D605E2D746,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.3319605Z,0,2019-04-30T23:02:26.2110000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.2070000Z,null
2019-04-30T23:02:26.3319605Z,WeatherStation,3395ED69,6B773F9C95125013,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.3319605Z,1,2019-04-30T23:02:26.2730000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.2690000Z,null
2019-04-30T23:02:26.4349375Z,WeatherStation,3395ED69,D04AFEBB203DC571,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.4349375Z,1,2019-04-30T23:02:26.3350000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.3320000Z,null
2019-04-30T23:02:26.4349375Z,WeatherStation,3395ED69,9F86C5791979C792,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.4349375Z,3,2019-04-30T23:02:26.4100000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.3940000Z,null
2019-04-30T23:02:26.5379429Z,WeatherStation,3395ED69,3F7DE4E706BA0666,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.5379429Z,1,2019-04-30T23:02:26.4600000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.4570000Z,null
2019-04-30T23:02:26.5369913Z,WeatherStation,3395ED69,CE46170D969DF33E,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:26.5369913Z,0,2019-04-30T23:02:26.5240000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.5190000Z,null
2019-04-30T23:02:27.0429628Z,WeatherStation,3395ED69,8A96C4C04B0008C3,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.0429628Z,3,2019-04-30T23:02:27.0040000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:26.9880000Z,null
2019-04-30T23:02:27.1449429Z,WeatherStation,3395ED69,3229B5423149C9E1,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.1449429Z,0,2019-04-30T23:02:27.0710000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.0660000Z,null
2019-04-30T23:02:27.2471586Z,WeatherStation,3395ED69,2CF05D030F4A64DE,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.2471586Z,0,2019-04-30T23:02:27.1330000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.1290000Z,null
2019-04-30T23:02:27.2471586Z,WeatherStation,3395ED69,6CFF1A7413D078D1,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.2471586Z,1,2019-04-30T23:02:27.1950000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.1760000Z,null
2019-04-30T23:02:27.3489645Z,WeatherStation,3395ED69,1741A339E0DFFCA9,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.3489645Z,0,2019-04-30T23:02:27.2580000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.2540000Z,null
2019-04-30T23:02:27.3489645Z,WeatherStation,3395ED69,639045E7DC4254CD,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.3489645Z,1,2019-04-30T23:02:27.3050000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.3010000Z,null
2019-04-30T23:02:27.4509554Z,WeatherStation,3395ED69,8C900EFFDFFC3F58,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.4509554Z,1,2019-04-30T23:02:27.3670000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.3630000Z,null
2019-04-30T23:02:27.4509554Z,WeatherStation,3395ED69,6CA4F112AAD05772,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.4509554Z,3,2019-04-30T23:02:27.4260000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.4100000Z,null
2019-04-30T23:02:27.5529505Z,WeatherStation,3395ED69,969E24D1441C4171,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.5529505Z,1,2019-04-30T23:02:27.4770000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.4720000Z,null
2019-04-30T23:02:27.6549629Z,WeatherStation,3395ED69,210D8B47B13C917D,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:27.6549629Z,0,2019-04-30T23:02:27.5550000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:27.5510000Z,null
2019-04-30T23:02:28.1609489Z,WeatherStation,3395ED69,8C0C85EEB280DE42,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.1609489Z,3,2019-04-30T23:02:28.0350000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.0350000Z,null
2019-04-30T23:02:28.1609489Z,WeatherStation,3395ED69,18BAC3B5890D27C7,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.1609489Z,0,2019-04-30T23:02:28.1180000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.1130000Z,null
2019-04-30T23:02:28.2629694Z,WeatherStation,3395ED69,98A8799D09F2A411,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.2629694Z,0,2019-04-30T23:02:28.1650000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.1600000Z,null
2019-04-30T23:02:28.3649587Z,WeatherStation,3395ED69,98294691D04A6B5E,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.3649587Z,1,2019-04-30T23:02:28.2420000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.2380000Z,null
2019-04-30T23:02:28.3649587Z,WeatherStation,3395ED69,5D6A907B71278011,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.3649587Z,0,2019-04-30T23:02:28.3050000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.3010000Z,null
2019-04-30T23:02:28.4689510Z,WeatherStation,3395ED69,3AC3301669CB286A,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.4689510Z,1,2019-04-30T23:02:28.3520000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.3480000Z,null
2019-04-30T23:02:28.4689510Z,WeatherStation,3395ED69,A2F88F0C657B17F3,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.4689510Z,1,2019-04-30T23:02:28.4140000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.4260000Z,null
2019-04-30T23:02:28.5709570Z,WeatherStation,3395ED69,D8D885059B584D50,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.5709570Z,3,2019-04-30T23:02:28.4880000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.4730000Z,null
2019-04-30T23:02:28.5709570Z,WeatherStation,3395ED69,ACE8DA6C83273108,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.5709570Z,1,2019-04-30T23:02:28.5390000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.5350000Z,null
2019-04-30T23:02:28.6729547Z,WeatherStation,3395ED69,29CE5AA7CD0A85E,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:28.6729547Z,0,2019-04-30T23:02:28.6020000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:28.5980000Z,null
2019-04-30T23:02:29.1779755Z,WeatherStation,3395ED69,3DFD9352043EB605,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.1779755Z,3,2019-04-30T23:02:29.0510000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.0530000Z,null
2019-04-30T23:02:29.1779755Z,WeatherStation,3395ED69,1B6B7F1D9C12C6C7,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.1779755Z,0,2019-04-30T23:02:29.1180000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.1200000Z,null
2019-04-30T23:02:29.2799671Z,WeatherStation,3395ED69,AD83D0883D75199C,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.2799671Z,0,2019-04-30T23:02:29.1800000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.1670000Z,null
2019-04-30T23:02:29.2799671Z,WeatherStation,3395ED69,5B71164D28090695,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.2799671Z,1,2019-04-30T23:02:29.2420000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.2300000Z,null
2019-04-30T23:02:29.3819747Z,WeatherStation,3395ED69,8468E4C0EDE19657,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.3819747Z,0,2019-04-30T23:02:29.3050000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.3080000Z,null
2019-04-30T23:02:29.4829568Z,WeatherStation,3395ED69,676F00492893EEAD,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.4829568Z,1,2019-04-30T23:02:29.3670000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.3700000Z,null
2019-04-30T23:02:29.4829568Z,WeatherStation,3395ED69,9E55A061CF54F6D6,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.4829568Z,1,2019-04-30T23:02:29.4300000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.4170000Z,null
2019-04-30T23:02:29.5849613Z,WeatherStation,3395ED69,D143B8E3002FD013,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.5849613Z,3,2019-04-30T23:02:29.5040000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.4950000Z,null
2019-04-30T23:02:29.5849613Z,WeatherStation,3395ED69,D6F0A74C1749FD2B,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.5849613Z,1,2019-04-30T23:02:29.5550000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.5420000Z,null
2019-04-30T23:02:29.6869552Z,WeatherStation,3395ED69,F7F00C767C007F89,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:29.6869552Z,0,2019-04-30T23:02:29.6180000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:29.6050000Z,null
2019-04-30T23:02:30.1919793Z,WeatherStation,3395ED69,73F55A0FCC1B6DD9,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.1919793Z,3,2019-04-30T23:02:30.0980000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.0940000Z,null
2019-04-30T23:02:30.1919793Z,WeatherStation,3395ED69,2BE2412CD2303AAD,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.1919793Z,0,2019-04-30T23:02:30.1650000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.1560000Z,null
2019-04-30T23:02:30.2939611Z,WeatherStation,3395ED69,D4657A19EB170235,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.2939611Z,0,2019-04-30T23:02:30.2270000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.2190000Z,null
2019-04-30T23:02:30.3959670Z,WeatherStation,3395ED69,F1329CE9A5B20E7,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.3959670Z,1,2019-04-30T23:02:30.2740000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.2660000Z,null
2019-04-30T23:02:30.3959670Z,WeatherStation,3395ED69,631D1D8FF6CB34C9,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.3959670Z,0,2019-04-30T23:02:30.3520000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.3440000Z,null
2019-04-30T23:02:30.4989621Z,WeatherStation,3395ED69,BED1530CD5A1F0E1,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.4989621Z,1,2019-04-30T23:02:30.4300000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.4380000Z,null
2019-04-30T23:02:30.6049864Z,WeatherStation,3395ED69,67D0FE5CBEB25C6A,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.6049864Z,1,2019-04-30T23:02:30.4930000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.5010000Z,null
2019-04-30T23:02:30.6049864Z,WeatherStation,3395ED69,E6FB836ACBFB548C,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.6049864Z,3,2019-04-30T23:02:30.5520000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.5480000Z,null
2019-04-30T23:02:30.7069632Z,WeatherStation,3395ED69,F6BF95CC1B9A498F,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.7069632Z,1,2019-04-30T23:02:30.6180000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.6260000Z,null
2019-04-30T23:02:30.7069632Z,WeatherStation,3395ED69,E25F364B29445AE3,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:30.7069632Z,0,2019-04-30T23:02:30.6800000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:30.6890000Z,null
2019-04-30T23:02:31.2129755Z,WeatherStation,3395ED69,C8016BA3FAF9BAFA,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.2129755Z,3,2019-04-30T23:02:31.1450000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.1420000Z,null
2019-04-30T23:02:31.2129755Z,WeatherStation,3395ED69,78DD9523BE7C9098,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.2129755Z,0,2019-04-30T23:02:31.1960000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.1890000Z,null
2019-04-30T23:02:31.3149882Z,WeatherStation,3395ED69,81C79681872E5CD6,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.3149882Z,0,2019-04-30T23:02:31.2430000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.2350000Z,null
2019-04-30T23:02:31.4169739Z,WeatherStation,3395ED69,4B4C26B09E7E5D85,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.4169739Z,1,2019-04-30T23:02:31.3210000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.3140000Z,null
2019-04-30T23:02:31.4169739Z,WeatherStation,3395ED69,7EFC9353CE251CDB,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.4169739Z,0,2019-04-30T23:02:31.3680000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.3600000Z,null
2019-04-30T23:02:31.5189888Z,WeatherStation,3395ED69,2B1DA5A859C48319,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.5189888Z,1,2019-04-30T23:02:31.4460000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.4390000Z,null
2019-04-30T23:02:31.6199724Z,WeatherStation,3395ED69,7CA8E396E60BBA48,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.6199724Z,1,2019-04-30T23:02:31.5080000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.5010000Z,null
2019-04-30T23:02:31.6199724Z,WeatherStation,3395ED69,A32F2F08E0A362EB,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.6199724Z,3,2019-04-30T23:02:31.5670000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.5640000Z,null
2019-04-30T23:02:31.7219709Z,WeatherStation,3395ED69,2670B43D23C10377,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.7219709Z,1,2019-04-30T23:02:31.6330000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.6260000Z,null
2019-04-30T23:02:31.8239744Z,WeatherStation,3395ED69,8B129CA3913CBABD,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:31.8239744Z,0,2019-04-30T23:02:31.7120000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:31.7040000Z,null
2019-04-30T23:02:32.2289757Z,WeatherStation,3395ED69,580FE350D50E74BB,5.3,NORTH-EAST,997.7,31.9,29.79999,2019-04-30T23:02:32.2289757Z,3,2019-04-30T23:02:32.1610000Z,null,null,CWF-MX-001,6.37E+17,2019-04-30T23:02:32.1570000Z,null
